"p_id";"p_ident";"p_number";"p_projet";"p_type";"p_titre";"p_type_com";"p_speaker_invite";"p_nom_conference";"p_date_debut_conference";"p_date_fin_conference";"p_ville_conference";"p_pays_conference";"p_lien_conference";"p_nom_journal";"p_publication_journal";"p_volume_journal";"p_pages_journal";"p_annee_publication";"p_doi";"p_url_bdd";"p_date_soumission";"p_date_notification";"p_date_soumission_finale";"p_nom_responsable";"p_liste_auteurs";"p_affiliation";"p_directeur_stage";"p_date_debut_stage";"p_date_fin_stage";"p_award";"p_date_soutenance_these";"p_composition_jury_these";"p_etablissement_delivrant_these";"p_directeur_these";"p_date_debut_these";"p_date_fin_these";"p_nom_meeting";"p_date_meeting";"p_auteur";"p_avec_abstract";"Statut";"p_actif";"pf_id";"pf_publication_id";"pf_type";"pf_version_of";"pf_file";"pf_abstract";"pf_titre";"pf_notes";"pf_postman";"pf_timestamp";"pf_actif"
"873";"M014-10";"10";"M014";"communication";"Devising of an integrated Hot Isostatic Pressing (HIP) heat treatment for additive manufactured nickel based ?/?’ alloys : relevant parameters and material characteristics";;;"European Conference on Heat Treatment and Surface Engineering";"05/06/2024";"07/06/2024";"TOULOUSE";"France";"https://echt2024.a3ts.org/ ";;;;;;;;;"29/02/2024";"16/02/2024";;"Auger J-M. (1), Hugues J. (1), Prillieux A. (1), Perusin S. (1), Ravaioli M. (1)";"(1) Institut de Recherche Technologique (IRT) Saint Exupéry, 3 rue Tarfaya, 31400 Toulouse, France";;;;;;;;;;;;;"0000001251";"1";"Réalisé";"1";"815";"873";"abstract";"0";;"2024-05/1714658349-781-Auger-Abstract.docx";"Devising of an integrated Hot Isostatic Pressing (HIP) heat treatment for additive manufactured nickel based ?/?’ alloys : relevant parameters and material characteristics";;"0000001251";"1714658349";"1"
"883";"M015-13";"13";"M015";"communication";"Procédés de traitement de surface par voie sèche sur composites carbone-époxy avant collage";;;"Journées de l'adhésion 2024";"16/10/2024";"18/10/2024";"Obernai";"France";"https://www.jadh-sfa.fr/";;;;;;;;"20/05/2024";"04/06/2024";;;"F. Crestey1, S. Kirchner1, J. Lecomte1, L. Ferres1, A. Fernandez2, T. Balutch3, C. Debras1,4, M. Péron1,5, N. Cuvillier1,6 ";"1 IRT Saint Exupéry, Esplanade des Arts et Métiers, 33405 Talence, France. 2Airbus, P.º John Lennon, 28906 Getafe, Madrid, Spain 3Naval Group, , Technocampus Ocean, 5 rue de l’Halbrane, 44340 Bouguenais, France 4 Thales Alenia Space, 5 Allée des Gabians, ";;;;;;;;;;;;;"0000000381";"1";"Réalisé";"1";"1382";"883";"doc_publie";"0";"2025-12/1765543671-563-JADH-2024_IRT_Floriane-Crestey.pdf";"2024-05/1715863996-343-JADH2024_Abstract_V1-composites.docx";;;"0000000612";"1765543671";"1"
"884";"M015-14";"14";"M015";"communication";"Amélioration de l’adhésion pour les assemblages multi-matériaux via le dépôt de précurseur par procédé plasma à pression atmosphérique";;;"Journées de l'adhésion 2024";"16/10/2024";"18/10/2024";"Obernai";"France";"https://www.jadh-sfa.fr/";;;;;;;;"20/05/2024";"04/06/2024";;;"C. Faure1, S. Kirchner1, J. Lecomte1, L. Ferres1, C. Debras1,2, M. Péron1,3, N. Cuvillier1,4, T. Balutch5";"1 IRT Saint Exupéry, Esplanade des Arts et Métiers, 33405 Talence, France.  2 Thales Alenia Space, 5 Allée des Gabians, 06156 Cannes La Bocca, France. 3ArianeGroup, Les cinq chemins Rue du Touban, 33185 Le Haillan, France.  4 Safran Composites, 33 Avenue ";;;;;;;;;;;;;"0000000381";"1";"Réalisé";"1";"1384";"884";"doc_publie";"0";"2025-12/1765543757-226-Poster_JADH_v2.pdf";"2024-05/1715864165-399-JADH2024_Abstract_V1-..lasto-VF.docx";;;"0000000612";"1765543757";"1"
"902";"S033-3";"3";"S033";"communication";"XPLIQUE UNLEASHED : Expanding Horizons in AI Explainability";;;"Focus Technique ANITI";"05/04/2024";"05/04/2024";;;;;;;;;;;;;;;"Lucas Hervier, Antonin Poché, Thomas Fel, Grégory Flandin";"Lucas Hervier, Antonin Poché, Grégory Flandin: IRT Saint Exupéry - Thomas Fel: Brown University and ANITI";;;;"non";;;;;;;;;"0000000617";"1";"Réalisé";"1";"841";"902";"doc_publie";"0";"2024-05/1717080595-250-xplique_focus-technique.pdf";"2024-05/1717080283-519-abstract-focus-technique-xplique.txt";;;"0000000617";"1717080595";"1"
"904";"M070-2";"2";"M070";"communication";"Development of anti-erosion and anti-icing coatings by suspension plasma spray for aeronautical parts";;;"Navigating a Greener Sky: Symposium on Advances in Thermal Spray and PVD Coatings for the Aerospace Industries";"12/11/2024";"14/11/2024";"Limoges";"France";"https://www.asminternational.org/tss-topical-event-france/";;;;;;;;"30/05/2024";"07/06/2024";"07/06/2024";;"Julien Escobar1, Maxence Gombault1,2, Simon Goutier2, Christophe Chazelas2, Armelle Vardelle2, Sophie Senani3, Aurélien Joulia3";"1, IRT Saint-Exupéry, Toulouse	 2, IRCER, Limoges	 3, SAFRAN TECH, Châteaufort";;;;;;;;;;;;;"0000000669";"1";"Réalisé";"1";"844";"904";"doc_final";"0";"2024-05/1717155868-283-Resume_ASM-2024.docx";"2024-05/1717155793-879-Resume_ASM-2024_JG.docx";;;"0000000669";"1717155868";"1"
"921";"S033-5";"5";"S033";"communication";"Influenciae: A library for tracing the influence back to the data-points";;;"World Conference on Explainable Artificial Intelligence";"17/07/2024";"19/07/2024";"Valetta";"Malta";"https://xaiworldconference.com/2024/";;;;;;;;"05/03/2024";"05/04/2024";;;"Agustin Picard, Lucas Hervier, Thomas Fel, David Vigouroux";"IRT Saint Exupéry, IRT Saint Exupéry, Brown University, IRT Saint Exupéry";;;;"non";;;;;;;;;"0000000816";"1";"Réalisé";"1";"914";"921";"doc_publie";"0";"2024-08/1722615401-806-Influenciae___WorldXAI___Submitted_Version.pdf";"2024-06/1718642863-562-Influenciae___WorldXAI___Submitted_Version.pdf";;;"0000000816";"1722615401";"1"
"928";"A120-5";"5";"A120";"communication";"Modeling of Integrated CM/DM Inductors in EMI Filters for High Power Density Converters";;;"ECCE Europe 2024";"02/09/2024";"06/09/2024";"Darmstadt";"Allemagne";"https://www.ecce-europe.org/index.php?id=";;;;;;;;"18/03/2024";"06/05/2024";"24/06/2024";;"Rodrigo Drummond(1,2), Gregory Almeida(1), Bernardo Cougo(1), Sébastien Serpaud(1), Victor Dos Santos(1,3), Lenin M F Morais(2)";"1- IRT Saint Exupéry; 2- Graduate Program in Electrical Engineering - Universidade Federal de Minas Gerais; 3- Safran Tech, Electronic and Electricity Team";;;;;;;;;;;;;"0000001358";"1";"Abstract en attente d'envoi de notification interne";"0";"870";"928";"abstract";"0";;"2024-06/1719326836-742-Modeling_of_Integrated_CM_DM_inductors.pdf";"Modeling of Integrated CM/DM Inductors in EMI Filters for High Power Density Converters";"Abstract—In modern electrification and transportation industries, powertrains based on wide bandgap devices face many challenges that must be considered during the design, especially regarding power quality at the network/load sides and Electromagnetic Interference (EMI). Among them, the trade-off between the weight versus losses of magnetics can be seen as the critical one, mainly for more electric aircraft applications. In this context, magnetic components strongly impact the power density of power electronics converters. This paper proposes a precise analytical model of an integrated common-mode (CM) and differentialmode (DM) inductor to optimize EMI filter weight and volume.
929""";"E003-13";"13";"E003";"communication";"Quantitative analysis of magnetic flux density spectrum influence on iron losses in electrical machine steel sheets";;;"26TH INTERNATIONAL CONFERENCE ON ELECTRICAL MACHINES ICEM 2024";"01/09/2024";"04/09/2024";"TURIN";"ITALIE";"https://www.symposium.it/en/events/2024/26th-international-conference-on-electrical-machines-icem-2024";;;;;;;;;;"01/07/2024";;"Alexandre Giraud, Franck Vangraefschèpe";"IRT Saint Exuoéry";;;;;;;;;;;;;"0000001296";"0";"Réalisé";"1";"874";"929";"doc_final";"873";"2024-06/1719477686-632-Quantitative-analysis-of-magnetic-flux-density-spectrum-influence-on-iron-losses-in-electrical-machine-steel-sheets-_-final-V1.pdf";;"Quantitative analysis of magnetic flux density spectrum influence on iron losses in electrical machine steel sheets";;"0000001296";"1719477686";"1"
"953";"M011-2";"2";"M011";"communication";"Characterising and modelling scale transition in metamaterials: from the single strut to lattice cells";;;"ECSSMET";"23/09/2024";"27/09/2024";"Noordjwik";"Pays-Bas";"https://atpi.eventsair.com/ecssmet2024/";;;;;;;;;;;;"Antonio CASTRO MORENO, Benoît TRANCHAND, Julien LESSEUR, Ludovic BARRIERE";"IRT Saint Exupery";;;;"non";;;;;;;;;"0000000004";"1";"Réalisé";"1";"910";"953";"doc_final";"0";"2024-07/1722323498-241-ACM---Characterising-and-modelling-scale-transition-in-metamaterials.pdf";"2024-07/1722323373-907-ACM---Characterising-and-modelling-scale-transition-in-metamaterials.pdf";;;"0000000004";"1722323498";"1"
"974";"E016-1";"1";"E016";"communication";"Assessment of active EMI filters solutions on powertrain applications";;;"2025 ESA Workshop on Aerospace EMC";"12/05/2025";"14/05/2025";"Seuille";" Espagne";"https://atpi.eventsair.com/emc-2025/";;;;;;;;"23/09/2024";;;;"Gregory Almeida, and Sebastien Serpaud; Davin Guedon, Lea Pommier, Richard Perraud; Faryal Baig, and Guido Rasek, Hans H. Sathler, Victor dos Santos, and Bertrand Revol";"IRT Saint-Exup´ery Institute Toulouse, France and Airbus Central Research and Technology Toulouse and Paris, France, PEM Electronics Engineering Valeo eAutomotive Germany GmbH Erlangen, Germany, Industrial R&D Schaffner / TE Connectivity Luterbach, Switze";;;;;;;;;;;;;"0000000821";"1";"Initialisé";"0";"934";"974";"abstract";"0";;"2024-09/1726646778-814-Papier_ESA_EMC_2025.pdf";"Assessment of active EMI filters solutions on powertrain applications";;"0000000821";"1726646778";"1"
"976";"S016-9";"9";"S016";"communication";"MODELLING AND NAVIGATION FILTERING FOR SPACECRAFT RENDEZVOUS WITH FLEXIBLE APPENDAGES AND SLOSHING";;;"AAS AIAA";"19/01/2025";"23/01/2025";"HAWAII";"USA";"https://www.space-flight.org/docs/2025_winter/2025_winter.html";;;;;;;;"22/09/2024";"04/10/2024";;;"thomas claudet, francesco Sanfedino, Paolo Panicucci, Damiana Losa, Daniel Alazard";"IRT, ISAE-Supaero, Politecnico Milano, ISAE-Supeaero, IRT, ISAE-Supaero";;;;;;;;;;;;;"0000001453";"1";"Réalisé";"1";"1097";"976";"doc_final";"1096";"2025-01/1736850811-650-Claudet_AAS_AIAA_25.pdf";"2024-09/1726735026-117-AIAA_2025_US-.18..pdf";"MODELING AND NAVIGATION FILTERING FOR SPACECRAFT RENDEZVOUS WITH FLEXIBLE APPENDAGES AND SLOSHING";;"0000001128";"1736850811";"1"
"978";"E016-1";"1";"E016";"communication";"Assessment of active EMI filters solutions on powertrain applications";;;"2025 ESA Workshop on Aerospace EMC";"12/05/2025";"14/05/2025";"Seville";"Espagne";"https://atpi.eventsair.com/emc-2025/";;;;;;;;"23/09/2024";;;;"Gregory Almeida, and Sebastien Serpaud;  Davin Guedon, Lea Pommier, Richard Perraud;  Faryal Baig, and Guido A. Rasek;  Hans H. Sathler;  Victor dos Santos, and Bertrand Revol";"IRT Saint-Exup´ery Institute Toulouse, France;  Airbus SAS Toulouse and Paris, France;  Valeo Power Division Valeo eAutomotive Germany GmbH Erlangen, Germany;  Industrial R&D Schaffner / TE Connectivity Luterbach, Switzerland;  Electronic and Electricity ";;;;;;;;;;;;;"0000000821";"1";"En attente du document final";"0";"937";"978";"abstract";"0";;"2024-09/1726777931-270-Abstract_ESA_EMC_2025.pdf";"Assessment of active EMI filters solutions on powertrain applications";;"0000000821";"1726777931";"1"
"982";"V053-6";"6";"V053";"communication";"Towards Engineering Processes to Guide the Development of Trustworthy ML Systems";;;"The IEEE International Symposium on Systems Engineering (ISSE 2024)";"16/10/2024";"18/10/2024";"Perugia";"Italie";"https://2024.ieeeisse.org/";;;;;;;;;;;;"Afef Awadid (1) , Boris Robert (2) , Dominique Tachet (1) , Check Koutame (1) , Juliette Mattioli (3)";"1 IRT SystemX 2 IRT Saint Exupéry - Institut de Recherche Technologique 3 THALES [France]";;;;"non";;;;;;;;;"0000000591";"0";"Réalisé";"1";"943";"982";"doc_final";"0";"2024-09/1727353804-854-IEEE-ISSE_Camera-ready-version.pdf";;;;"0000000289";"1727353804";"1"
"983";"V053-7";"7";"V053";"communication";"On assessing Ml model robustness: A methodological framework";;;"Symposium on Scaling AI Assessments Tools, Ecosystems and Business Models (SAIA)";"30/09/2024";"01/10/2024";"Cologne";"Allemagne";"https://www.zertifizierte-ki.de/symposium-on-scaling-ai-assessments/";;;;;;;;;;;;"Afef Awadid (1) , Boris Robert (2)";"1 IRT SystemX 2 IRT Saint Exupéry - Institut de Recherche Technologique";;;;"non";;;;;;;;;"0000000591";"0";"Réalisé";"1";"944";"983";"doc_final";"0";"2024-09/1727353881-698-SAIA_2024-Camera-ready-version.pdf";;;;"0000000289";"1727353881";"1"
"992";"S033-24";"24";"S033";"communication";"Time-Constrained Robust MDPs";;;"NeurIPS";"10/12/2024";"15/12/2024";"Vancouvert";"Canada";"https://neurips.cc/";;;;;;;;"22/05/2024";;"22/05/2024";;"Adil Zouitine 1,2; David Bertoin 1,2,3; Pierre Clavier4,5; Matthieu Geist 6 , Emmanuel Rachelson 1";"1 ISAE-SUPAERO; 2 IRT Saint-Exupery; 3 INSA Toulouse; 4 Ecole polytechnique, CMAP ; 5 INRIA Paris, HeKA; 6 Cohere";;;;;;;;;;;;;"0000000617";"1";"Initialisé";"0";"950";"992";"abstract";"0";;"2024-10/1728549549-472-TC-MDPs.pdf";"Time-Constrained Robust MDPs";;"0000000805";"1728549549";"1"
"993";"E009-8";"8";"E009";"communication";"On the Activation Energy in P-GaN gate HEMT Devices During Gate Lifetime Test";;;"IRPS 2025";"30/03/2025";"03/04/2025";"Monterey - Californie";"États-Unis";"https://www.irps.org/";;;;;;;;"13/10/2024";;;;"M. Alam1, V. Rustichelli1, M. Zerarka1, C. Banc1,2, J. Pieprzyk1,3, O. Perrotin1,4, R. Ceccarelli4, D. Trémouilles5, M. Matmat1, F. Coccetti1";"1. IRT Saint Exupéry, Toulouse, France  2. Safran Electronics & Defense  3. STMicroelectronics, Toulouse, France  4. Alter Technology, Toulouse, France  5. LAAS-CNRS, Université de Toulouse, CNRS, Toulouse, France";;;;;;;;;;;;;"0000000821";"1";"Abstract en attente de validation externe";"0";"953";"993";"abstract";"0";;"2024-10/1728553264-843-IRPS-Gate-lifetime-test.pdf";"On the Activation Energy in P-GaN gate HEMT Devices During Gate Lifetime Test";;"0000000821";"1728553264";"1"
"1014";"M027-8";"8";"M027";"communication";"Évolution des propriétés physico-chimiques d’un composite à matrice céramique en conditions hydrothermales";;;"Journées annuelles AFTherMat";;;;;;;;;;;;;;;;;" Guillaume GERMAN1,2, Emilie PERRET1 , Francis REBILLAT2, Aurélien DEBELLE3, Xavier BOURBON3, Jérôme ROGER2";"  1 High Performance Multifunctional Materials Domain IRT Saint Exupéry, 3 rue Tarfaya, 31400 Toulouse 2 Laboratoire des composites Thermo Structuraux (LCTS), U.Bordeaux, 3 allée de la Boétie, 33600 Pessac  3 Agence nationale pour la gestion des déchets r";;;;;;;;;;;;;"0000001200";"1";"Réalisé";"1";"977";"1014";"abstract";"0";;"2024-10/1729839103-355-Resume_AFTherMat_JA_2024_001XBAD.docx";;;"0000001200";"1729839103";"1"
"1032";"S033-27";"27";"S033";"communication";"Présentation Explicabilité et Fairness - ALSTOM";;;;"17/09/2024";"17/09/2024";"Toulouse";"France";;;;;;;;;;;;;"Agustin Martin PICARD";"IRT Saint-Exupéry";;;;;;;;;;;;;"0000000816";"1";"Réalisé";"1";"1017";"1032";"doc_final";"0";"2024-11/1732203994-688-BiaisXAIAlstom17092024.pptx";"2024-11/1732203890-993-BiaisXAIAlstom17092024.pptx";;;"0000000816";"1732203994";"1"
"1036";"S033-31";"31";"S033";"communication";"Présentation Explicabilité et Fairness - AI Day";;;;"24/10/2024";"24/10/2024";"Toulouse";"France";;;;;;;;;;;;;"Agustin Martin PICARD";"IRT Saint-Exupéry";;;;;;;;;;;;;"0000000816";"1";"Réalisé";"1";"1023";"1036";"doc_final";"0";"2024-11/1732206092-819-defi_explicabilite_bias_20241024.pptx";"2024-11/1732206019-362-defi_explicabilite_bias_20241024.pptx";;;"0000000816";"1732206092";"1"
"1052";"S033-45";"45";"S033";"communication";"How to design a dataset compliant with an ML-based system ODD?";;;"ERTS";"11/06/2024";"12/06/2024";"Toulouse";"France";"https://erts2024.org/";;;;;;;;"03/01/2024";"05/03/2024";"02/04/2024";;"Cyril Cappi (1) , Noémie Cohen (2, 3) , Mélanie Ducoffe (2) , Christophe Gabreau (2) , Laurent Gardes (1) , Adrien Gauffriau (2) , Jean-Brice Ginestet (5) , Franck Mamalet (6) , Vincent Mussot (6) , Claire Pagetti (3) , David Vigouroux (6)";"(1) SNCF, (2) Airbus,(3) Onera,(5) DGA, (6) IRT Saint exupéry";;;;;;;;;;;;;"0000000595";"1";"Réalisé";"1";"1044";"1052";"doc_final";"0";"2024-11/1732788775-221-How_to_design_a_dataset.pdf";"2024-11/1732788695-618-How_to_design_a_dataset.pdf";;;"0000000595";"1732788775";"1"
"1058";"S033-51";"51";"S033";"communication";"Combining Out-of-Distribution detection with Conformal Prediction";;;"Séminaire SOLACE";"21/11/2024";"21/11/2024";"Toulouse";"France";;;;;;;;;;;;;"Joseba Dalmau";;;;;;;;;;;;;;"0000001273";"1";"Réalisé";"1";"1073";"1058";"doc_final";"1051";"2024-11/1732891638-976-LAAS.pdf";"2024-11/1732891063-337-LAAS.pdf";;;"0000001273";"1732891638";"1"
"1065";"A090-1";"1";"A090";"communication";"New Use case proposal for data exposure related to attacks on network slices";;;"3GPP TSG-SA3 Meeting #117 ";"19/08/2024";"23/08/2024";"Maastricht";"pays bas";;;;;;;;;"17/07/2024";"23/08/2024";"23/09/2024";;"Tanissia djemai, Rakshesh P Bhatt , Jing Ping ";"IRT, Nokia, Nokia Bell lab";;;;;;;;;;;;;"0000000983";"1";"Réalisé";"1";"1078";"1065";"doc_final";"0";"2024-12/1733310497-658-S3-243493.zip";"2024-12/1733310188-936-S3-243493.zip";;;"0000000983";"1733310497";"1"
"1068";"A026-11";"11";"A026";"communication";"NaCl-induced high temperature corrosion of Ni625 alloy  additively manufactured by Laser Metal Deposition – powder";;;"1 st Workshop on Molten Salts and Corrosion in Extreme Environments";"19/03/2025";"21/03/2025";"Lanzarote";"Espagne";;;;;;;;;"02/12/2024";;;;"A. Curnis(1),(2); I Popa(2); A. Prillieux(1); J.M Brossard(3); S. Chevalier(2)";"(1) Institut de Recherche Technologique (IRT) Saint Exupéry, 3, rue Tarfaya, 31 400 Toulouse, France; (2) ICB, UMR 6303 CNRS Univ. Bourgogne Franche-Comté, 9 avenue Savary, 21078 Dijon, France; (3) Veolia Recherche et Innovation, 291 avenue Dreyfous-Ducas";;;;;;;;;;;;;"0000000804";"1";"Réalisé";"1";"1151";"1068";"doc_publie";"0";"2025-03/1743081963-624-Pr..sentation-workshop-Molten-Salts-2025.pdf";"2025-02/1739973394-227-Abstract-IP-workshop-sels.docx";;;"0000000804";"1743081963";"1"
"1084";"E025-7";"7";"E025";"communication";"Contribution à l’etude des décharges surfaciques sous contrainte de pression aéronautique ";;;"SGE2025";"01/07/2025";"03/07/2025";"TOULOUSE";"France";"https://sge2025.sciencesconf.org/";;;;;;;;"17/01/2025";;;;"Mohammed El Amine SLAMA, Somya ANAND), Pierre HENRARD et Michaël DARQUES";"IRT , MAD SOURIAU, MAD SAFRAN, IRT";;;;;;;;;;;;;"0000001461";"1";"Annulé";"1";"1098";"1084";"abstract";"0";;"2025-01/1737100858-872-Slama_IRT_SGE_2025.docx";"Contribution à l’étude des décharges surfaciques sous contrainte de pression aéronautique ";;"0000000788";"1737100858";"1"
"1086";"E011-1";"1";"E011";"communication";"Post-mortem analysis on Low Temperature Proton Exchange Membrane Fuell Cells (LT-PEMFC) after small and high frequencies current ripple solicitations";;;"ECS (The Electrochemical Society)";"18/05/2025";"22/05/2025";"Montréal";"Canada (bientôt USA)";"https://www.electrochem.org/upcoming-meetings";;;;;;;;"05/12/2024";;;;"Morgane Stodel, Raphaël Chattot, Meryem Ennaji, Christophe Turpin, Pascal Lenormand, Christophe Tenailleau";"CIRIMAT,ICGM,ICGM,LAPLACE,CIRIMAT,CIRIMAT";;;;;;;;;;;;;"0000001461";"1";"Réalisé";"1";"1103";"1086";"abstract";"1102";;"2025-01/1737556339-354-Abstract-ECS-2025_Stodel.docx";;;"0000000788";"1737556339";"1"
"1087";"E011-2";"2";"E011";"communication";"Assemblage de cellules PEM-BT et essais expérimentaux de reproductibilité";;;"SGE (Symposium de Génie Electrique)  ";"01/07/2025";"03/07/2025";"Toulouse";"France";"https://sge2025.sciencesconf.org/";;;;;;;;"27/01/2025";;;;"Gautier Capdeville";;;;;;;;;;;;;;"0000001461";"1";"Réalisé";"1";"1114";"1087";"abstract";"1104";;"2025-02/1739353663-176-resume_SGE_2025_gautier_capdeville.docx";;;"0000000788";"1739353663";"1"
"1092";"M014-11";"11";"M014";"communication";"Oxydation à haute température d’alliages de structure à base de Ni ou de Ti issus de la fabrication additive";;;"La Métallurgie, quel avenir !";"23/06/2025";"27/06/2025";"Toulouse";"France";"https://metav2025.sciencesconf.org/";;;;;;;;"27/01/2025";;;;"Daniel Monceau1, Tom Sanviemvongsak1,2, Annabelle Vernouillet1,3, Antoine Casadebaigt1,4,5, Nicolas Mrozowski1,4, Bruno Macquaire2, Clara Desgranges2,3, Aurélie Vande Put1, Sébastien Doublet6,7, Jonathan Hugues4,8, Enrica Epifano1, Aurélien Prillieux4, Si";"1 CIRIMAT, Université de Toulouse, CNRS, INP-ENSIACET, Toulouse, France ; 2SAFRAN, France ; 3actuellement Université Paris-Saclay, CEA, France ;4IRT-Saint Exupéry, Toulouse, France ; 5 actuellement Lasalys, Orléans, France ; 6AIR LIQUIDE, France ; 7 actue";;;;"non";;;;;;;;;"0000000804";"1";"Réalisé";"1";"1234";"1092";"doc_publie";"0";"2025-06/1751013872-199-2025_06_25-MQA-Daniel-Monceau-Fab-Add-Oxidation-Roquefeuil.pdf";"2025-01/1737991631-121-2025_01_27-Resume_MQA_1-Daniel-Monceau.pdf";;;"0000000804";"1751013872";"1"
"1093";"E025-8";"8";"E025";"communication";"Influence of Temperature on the Surface Discharge Behaviour at Varying Altitudes for Aeronautical Applications";;;"CEIDP";"14/09/2025";"17/09/2025";"Manchester";"UK";"https://ceidp.org/";;;;;;;;"14/02/2025";;;;"Somya ANAND(1)(2), Solomon Berihu ARAYA(1), Mohammed El Amine SLAMA(2), Pierre HENRARD(2), Stéphane BARLERIN(1)";"(1)SOURIAU-EATON, (2) IRT Saint-Exupéry, French Institute of Technology";;;;;;;;;;;;;"0000001461";"1";"Réalisé";"1";"1294";"1093";"doc_final";"0";"2025-09/1758011771-465-ceidp_paper-GRINHELECv1.pdf";"2025-01/1738158274-183-ceidp-abstract-GRINHELEC.docx";;;"0000000788";"1758011771";"1"
"1095";"U012-1";"1";"U012";"communication";"CoFMPy: A Flexible FMI-based Co-Simulation Framework for Digital Twin Applications";;;"MODPROD";"04/02/2025";"05/02/2025";"Linköping";"Suède";"https://modprodblog.wordpress.com/";;;;;;;;"31/03/2025";"31/03/2025";"31/03/2025";;"Nora Bennani, Corentin Friedrich, Andrés Lombana, Mouhcine Mendil and Charlie Schlick";"IRT Saint Exupéry";;;;;;;;;;;;;"0000000847";"1";"Réalisé";"1";"1134";"1095";"doc_final";"1131";"2025-03/1742294189-700-1739203790-880-Presentation_MODPROD_CoFMPy.pdf";"2025-02/1739203790-880-Presentation_MODPROD_CoFMPy.pdf";" CoFMPy: A Flexible FMI-based Co-Simulation Framework for Digital Twin Applications";;"0000000847";"1742294189";"1"
"1098";"A143-1";"1";"A143";"communication";"Alliage de titane à gradient de microstructure élaboré par procédé Laser Beam-Directed Energy Deposition";;;"La Métallurgie, quel avenir !";"23/06/2025";"27/06/2025";"Toulouse";"France";"https://metav2025.sciencesconf.org/";;;;;;;;"27/01/2025";;;;"Aurélien Prillieux1, Romain Deromedi1, Thomas Gilles1, Jean-Marc Auger1, Simon Perusin1";"1IRT Saint Exupéry, 3 rue Tarfaya, 31405 Toulouse Cedex 4, France";;;;"non";;;;;;;;;"0000000804";"1";"Réalisé";"1";"1230";"1098";"doc_publie";"0";"2025-06/1751010194-680-pr..sentation_MQA_V3_PRILLIEUX.pptx";"2025-02/1739375950-793-Resume_PRILLIEUX-MQA-V2.docx";;;"0000000804";"1751010194";"1"
"1100";"S022-1";"1";"S022";"communication";"A Novel Simulation Platform for Space Systems Cybersecurity R&D";;;"IAC 2025";"29/09/2025";"03/10/2025";"Sydney";"Australie";"https://www.iac2025.org/";;;;;;;;"28/02/2025";"19/04/2025";"12/09/2025";;"Simone Urbano, Jacques Girard, Louis Lolive, Vincent Nicomette, Pierre Bacquet, Patrick Hebrard, Guillaume Auriol, Ludovic Cintrat, Benjamin Deporte, Julien Airaud, Matteo Merialdo, Clotilde Szywala.";"Starion Group France, Thales Alenia Space, IRT Saint Exupéry,  LAAS-CNRS, Thales Alenia Space, Starion Group France, LAAS-CNRS, Gatewatcher, IRT Saint Exupéry, CNES, Nexova, IRT Saint Exupéry.";;;;"non";;;;;;;;;"0000001023";"1";"Réalisé";"1";"1394";"1100";"doc_publie";"0";"2025-12/1765975809-772-Papier_IAC_120925.pdf";"2025-09/1758552964-110-Papier_IAC_120925.pdf";;;"0000001023";"1765975810";"1"
"1108";"U017-1";"1";"U017";"communication";"Impact des cycles de puissance à hautes fréquences sur la durée de vie des modules de puissance SiC pour le domaine automobile";;;"SGE2025";"01/07/2025";"03/07/2025";"TOULOUSE";"France";"https://sge2025.sciencesconf.org/";;;;;;;;"07/02/2025";"17/03/2025";"19/05/2025";;"Bernardo COUGO 1, Israel DIVAN 1,2, Duc-Hoan TRAN 1, Lenin M. F. MORAIS 2, Vitor ARAUJO 2, Renata OLIVEIRA DE SOUSA 3,  Marina LABALETTE 1, Bruno CONDAMIN 4, Caio MENDES 5";"1 IRT Saint Exupéry, Toulouse, France; 2 Universidade Federal de Minas Gerais, Belo Horizonte, Brésil; 3 UFTP, Curitiba, Brésil; 4 VALEO, Nuremberg, Allemagne ; 5 ST Microelectronics, Toulouse,  France;";;;;;;;;;;;;;"0000001272";"1";"Réalisé";"1";"1217";"1108";"doc_final";"0";"2025-06/1749558010-189-GT-CEPPS_SGE_2025_v20250530-.version-finale..pdf";"2025-02/1740570888-769-Abstract_SGE2025_HighFrequencyMissionProfile_Fran..ais-2-pages_final-FINAL-with-aknowledgment.docx";"Contribution à la définition des enjeux et verrous de la soutenabilité en électronique de puissance";;"0000001272";"1749558010";"1"
"1109";"E009-9";"9";"E009";"communication";"Etude de la stabilité de la résistance à l’état passant RDSON sur des composants GaN en fonctionnement";;;"SYMPOSIUM DE GENIE ELECTRIQUE (SGE 2025)";"01/07/2025";"03/07/2025";"Toulouse";"France";"https://www.sge-conf.fr/sge-2025/";;;;;;;;"01/11/2024";"17/03/2025";"07/02/2025";;"Lucas Moreau, Marc Orsatelli, Emmanuel Marcault, Cyril Chabot, Alonso Gutierrez-Galeano, Mathieu Gavelle, Valéria Rustichelli, Mohamed Matmat";"CEA, Commissariat à l’Energie Atomique et aux Energies Alternatives, 51 rue de l’Innovation, 31670 Labège IRT Saint Exupéry, 3 rue Tarfaya, 31400 Toulouse";;;;;;;;;;;;;"0000000821";"0";"Réalisé";"1";"1125";"1109";"doc_final";"0";"2025-03/1741085046-971-article_stabilit..-du-Ron-dynamique_SGE_V3.pdf";;"Etude de la stabilité de la résistance à l’état passant RDSON sur des composants GaN en fonctionnement";;"0000000821";"1741085046";"1"
